seed,commissioning_n,selection_rank,sample_nr,label,label_name,unique_label_count,labels_json,has_single_label,row_count,first_global_row,last_global_row,contiguous_segment_count,rows_are_contiguous,first_timestamp,last_timestamp,minimum_timestamp,maximum_timestamp,duration_seconds,timestamp_decrease_count,timestamp_equal_count,positive_delta_count,timestamps_monotonic_nondecreasing,mean_positive_delta_seconds,std_positive_delta_seconds,minimum_positive_delta_seconds,maximum_positive_delta_seconds,estimated_sampling_rate_hz,runtime_state_count,runtime_states_json,exclusion_reason,protocol_eligible,partition
10,50,3,1376,0,normal_tightening,1,[0],True,1662,2133639,2135300,1,True,8422.064,8439.074,8422.064,8439.074,17.01,0,0,1661,True,0.0102408187839,0.0016828047182,0.0099999999984,0.0399999999991,97.6484420929,3,"[0, 1, 2]",,True,commissioning
10,50,4,3926,0,normal_tightening,1,[0],True,1541,5979960,5981500,1,True,2613.5,2628.9,2613.5,2628.9,15.4,0,0,1540,True,0.01,0.0,0.00999999999976,0.0100000000002,100.0,3,"[0, 1, 2]",,True,commissioning
10,50,5,3998,0,normal_tightening,1,[0],True,1713,6092940,6094652,1,True,19383.341,19400.461,19383.341,19400.461,17.12,0,0,1712,True,0.01,5.20625146455e-10,0.00999999999476,0.0100000000057,100.0,3,"[0, 1, 2]",,True,commissioning
10,50,6,513,0,normal_tightening,1,[0],True,1368,805151,806518,1,True,6355.685,6369.355,6355.685,6369.355,13.67,0,0,1367,True,0.01,0.0,0.00999999999749,0.0100000000029,100.0,3,"[0, 1, 2]",,True,commissioning
10,50,7,687,0,normal_tightening,1,[0],True,1526,1070104,1071629,1,True,14771.041,14786.311,14771.041,14786.311,15.27,0,0,1525,True,0.0100131147541,0.000361905435499,0.0099999999984,0.0200000000023,99.8690242305,3,"[0, 1, 2]",,True,commissioning
10,50,8,1388,0,normal_tightening,1,[0],True,1704,2153803,2155506,1,True,8624.684,8641.714,8624.684,8641.714,17.03,0,0,1703,True,0.01,6.78812141396e-10,0.0099999999984,0.010000000002,100.0,3,"[0, 1, 2]",,True,commissioning
10,50,9,3454,0,normal_tightening,1,[0],True,1753,5245658,5247410,1,True,1017.704,1035.224,1017.704,1035.224,17.52,0,0,1752,True,0.01,1.51787009211e-09,0.00999999999976,0.0100000000004,100.0,3,"[0, 1, 2]",,True,commissioning
10,50,10,2468,0,normal_tightening,1,[0],True,1477,3830444,3831920,1,True,9512.339,9527.099,9512.339,9527.099,14.76,0,0,1476,True,0.01,0.0,0.0099999999984,0.0100000000002,100.0,3,"[0, 1, 2]",,True,commissioning
10,50,11,831,0,normal_tightening,1,[0],True,1334,1293803,1295136,1,True,1821.92,1835.25,1821.92,1835.25,13.33,0,0,1333,True,0.01,1.27526595608e-09,0.00999999999999,0.0100000000002,100.0,3,"[0, 1, 2]",,True,commissioning
10,50,12,697,0,normal_tightening,1,[0],True,1978,1086179,1088156,1,True,15226.424,15246.194,15226.424,15246.194,19.77,0,0,1977,True,0.01,1.12266870693e-09,0.00999999999658,0.0100000000039,100.0,3,"[0, 1, 2]",,True,commissioning
10,50,13,803,0,normal_tightening,1,[0],True,1643,1250623,1252265,1,True,17322.267,17338.697,17322.267,17338.697,16.43,0,0,1642,True,0.010006090134,0.000246706810005,0.00999999999476,0.0200000000004,99.9391357273,2,"[1, 2]",,True,commissioning
10,50,14,2780,0,normal_tightening,1,[0],True,1483,4312347,4313829,1,True,9176.214,9191.034,9176.214,9191.034,14.82,0,0,1482,True,0.01,0.0,0.0099999999984,0.0100000000002,100.0,3,"[0, 1, 2]",,True,commissioning
10,50,15,3658,0,normal_tightening,1,[0],True,1692,5553526,5555217,1,True,17681.0,17697.91,17681.0,17697.91,16.91,0,0,1691,True,0.01,3.49245965481e-10,0.00999999999476,0.0100000000057,100.0,3,"[0, 1, 2]",,True,commissioning
10,50,16,1243,0,normal_tightening,1,[0],True,1794,1925965,1927758,1,True,9720.115,9738.045,9720.115,9738.045,17.93,0,0,1793,True,0.01,1.03472201355e-09,0.0099999999984,0.0100000000002,100.0,2,"[1, 2]",,True,commissioning
10,50,17,80,0,normal_tightening,1,[0],True,1720,123434,125153,1,True,22419.39,22436.76,22419.39,22436.76,17.37,0,0,1719,True,0.0101047120419,0.00101791738717,0.0099999999984,0.0200000000004,98.96373057,3,"[0, 1, 2]",,True,commissioning
10,50,18,1627,0,normal_tightening,1,[0],True,1266,2520810,2522075,1,True,4168.941,4181.591,4168.941,4181.591,12.65,0,0,1265,True,0.01,0.0,0.0099999999984,0.0100000000011,100.0,3,"[0, 1, 2]",,True,commissioning
10,50,19,3294,0,normal_tightening,1,[0],True,1471,5008498,5009968,1,True,10466.24,10481.32,10466.24,10481.32,15.08,0,0,1470,True,0.0102585034014,0.00225903608177,0.0099999999984,0.0499999999993,97.4801061008,2,"[1, 2]",,True,commissioning
10,50,20,3456,0,normal_tightening,1,[0],True,1764,5249134,5250897,1,True,1052.464,1070.094,1052.464,1070.094,17.63,0,0,1763,True,0.01,1.52232786997e-09,0.00999999999976,0.0100000000004,100.0,3,"[0, 1, 2]",,True,commissioning
10,50,21,789,0,normal_tightening,1,[0],True,1310,1229403,1230712,1,True,17105.797,17119.667,17105.797,17119.667,13.87,0,0,1309,True,0.0105958747135,0.00314352593873,0.00999999999476,0.0400000000009,94.3763518385,3,"[0, 1, 2]",,True,commissioning
10,50,22,845,0,normal_tightening,1,[0],True,1853,1315494,1317346,1,True,2039.06,2057.63,2039.06,2057.63,18.57,0,0,1852,True,0.0100269978402,0.000518892588458,0.00999999999976,0.0200000000002,99.7307485191,2,"[1, 2]",,True,commissioning
10,50,23,2570,0,normal_tightening,1,[0],True,1487,3996987,3998473,1,True,24319.354,24334.214,24319.354,24334.214,14.86,0,0,1486,True,0.01,6.16011980703e-10,0.0099999999984,0.010000000002,100.0,3,"[0, 1, 2]",,True,commissioning
10,50,24,537,0,normal_tightening,1,[0],True,1223,839905,841127,1,True,6703.285,6715.505,6703.285,6715.505,12.22,0,0,1222,True,0.01,0.0,0.00999999999749,0.0100000000029,100.0,3,"[0, 1, 2]",,True,commissioning
10,50,25,1735,0,normal_tightening,1,[0],True,1603,2685435,2687037,1,True,15615.004,15631.034,15615.004,15631.034,16.03,0,0,1602,True,0.0100062421973,0.000249765905426,0.00999999999658,0.0200000000004,99.9376169682,3,"[0, 1, 2]",,True,commissioning
10,50,26,2438,0,normal_tightening,1,[0],True,1591,3781278,3782868,1,True,8585.759,8601.699,8585.759,8601.699,15.94,0,0,1590,True,0.0100251572327,0.000613779768476,0.0099999999984,0.0300000000007,99.7490589711,3,"[0, 1, 2]",,True,commissioning
10,50,27,275,0,normal_tightening,1,[0],True,1737,435148,436884,1,True,21649.718,21667.298,21649.718,21667.298,17.58,0,0,1736,True,0.0101267281106,0.00155025637376,0.00999999999476,0.0400000000009,98.7485779295,3,"[0, 1, 2]",,True,commissioning
10,50,28,1785,0,normal_tightening,1,[0],True,1694,2762856,2764549,1,True,16510.4,16527.35,16510.4,16527.35,16.95,0,0,1693,True,0.0100118133491,0.000485929446042,0.0099999999984,0.0300000000025,99.8820058997,3,"[0, 1, 2]",,True,commissioning
10,50,29,120,0,normal_tightening,1,[0],True,1698,192527,194224,1,True,23111.4,23128.37,23111.4,23128.37,16.97,0,0,1697,True,0.01,0.0,0.0099999999984,0.010000000002,100.0,3,"[0, 1, 2]",,True,commissioning
10,50,30,659,0,normal_tightening,1,[0],True,1244,1025864,1027107,1,True,13754.569,13766.999,13754.569,13766.999,12.43,0,0,1243,True,0.01,0.0,0.00999999999658,0.0100000000039,100.0,3,"[0, 1, 2]",,True,commissioning
10,50,31,1915,0,normal_tightening,1,[0],True,1560,2962879,2964438,1,True,6767.945,6783.535,6767.945,6783.535,15.59,0,0,1559,True,0.01,5.20625146455e-10,0.00999999999749,0.0100000000029,100.0,3,"[0, 1, 2]",,True,commissioning
10,50,32,3302,0,normal_tightening,1,[0],True,1535,5020431,5021965,1,True,10588.77,10604.11,10588.77,10604.11,15.34,0,0,1534,True,0.01,0.0,0.0099999999984,0.0100000000002,100.0,3,"[0, 1, 2]",,True,commissioning
10,50,33,1121,0,normal_tightening,1,[0],True,1195,1736022,1737216,1,True,6832.505,6844.445,6832.505,6844.445,11.94,0,0,1194,True,0.01,0.0,0.00999999999749,0.0100000000029,100.0,3,"[0, 1, 2]",,True,commissioning
10,50,34,1023,0,normal_tightening,1,[0],True,1571,1586129,1587699,1,True,2238.404,2254.104,2238.404,2254.104,15.7,0,0,1570,True,0.01,0.0,0.00999999999976,0.0100000000002,100.0,3,"[0, 1, 2]",,True,commissioning
10,50,35,1631,0,normal_tightening,1,[0],True,1663,2526447,2528109,1,True,4225.321,4241.941,4225.321,4241.941,16.62,0,0,1662,True,0.01,4.50874602679e-10,0.0099999999984,0.0100000000011,100.0,3,"[0, 1, 2]",,True,commissioning
10,50,36,3676,0,normal_tightening,1,[0],True,1704,5581817,5583520,1,True,17963.91,17980.94,17963.91,17980.94,17.03,0,0,1703,True,0.01,1.64636126996e-10,0.00999999999476,0.0100000000057,100.0,3,"[0, 1, 2]",,True,commissioning
10,50,37,3168,0,normal_tightening,1,[0],True,1739,4832199,4833937,1,True,14723.125,14740.505,14723.125,14740.505,17.38,0,0,1738,True,0.01,1.00144246442e-09,0.00999999999476,0.0100000000057,100.0,3,"[0, 1, 2]",,True,commissioning
10,50,38,2552,0,normal_tightening,1,[0],True,1578,3966445,3968022,1,True,24013.504,24029.294,24013.504,24029.294,15.79,0,0,1577,True,0.0100126823082,0.000355896390576,0.0099999999984,0.0200000000004,99.8733375554,2,"[1, 2]",,True,commissioning
10,50,39,517,0,normal_tightening,1,[0],True,1398,811139,812536,1,True,6415.575,6429.555,6415.575,6429.555,13.98,0,0,1397,True,0.0100071581961,0.000267452279095,0.00999999999749,0.0200000000013,99.9284692418,3,"[0, 1, 2]",,True,commissioning
10,50,40,1943,0,normal_tightening,1,[0],True,1417,3007458,3008874,1,True,7213.895,7228.055,7213.895,7228.055,14.16,0,0,1416,True,0.01,0.0,0.00999999999749,0.010000000002,100.0,2,"[1, 2]",,True,commissioning
10,50,41,2728,0,normal_tightening,1,[0],True,1750,4242143,4243892,1,True,8474.154,8491.644,8474.154,8491.644,17.49,0,0,1749,True,0.01,7.45421768799e-10,0.0099999999984,0.010000000002,100.0,3,"[0, 1, 2]",,True,commissioning
10,50,42,3750,0,normal_tightening,1,[0],True,1445,5697541,5698985,1,True,3184.849,3199.329,3184.849,3199.329,14.48,0,0,1444,True,0.010027700831,0.000525586314714,0.00999999999885,0.0200000000004,99.7237569061,3,"[0, 1, 2]",,True,commissioning
10,50,43,3450,0,normal_tightening,1,[0],True,1776,5240502,5242277,1,True,966.144,983.894,966.144,983.894,17.75,0,0,1775,True,0.01,1.59195558298e-09,0.00999999999999,0.0100000000001,100.0,3,"[0, 1, 2]",,True,commissioning
10,50,44,2636,0,normal_tightening,1,[0],True,1404,4103706,4105109,1,True,27396.48,27410.52,27396.48,27410.52,14.04,0,0,1403,True,0.0100071275837,0.000266880188564,0.0099999999984,0.0200000000004,99.9287749288,3,"[0, 1, 2]",,True,commissioning
10,50,45,559,0,normal_tightening,1,[0],True,1525,875977,877501,1,True,7064.145,7079.385,7064.145,7079.385,15.24,0,0,1524,True,0.01,3.68137571515e-10,0.00999999999749,0.0100000000029,100.0,3,"[0, 1, 2]",,True,commissioning
10,50,46,2872,0,normal_tightening,1,[0],True,1721,4438935,4440655,1,True,10442.094,10459.294,10442.094,10459.294,17.2,0,0,1720,True,0.01,8.71172497695e-10,0.0099999999984,0.0100000000002,100.0,3,"[0, 1, 2]",,True,commissioning
10,50,47,405,0,normal_tightening,1,[0],True,1726,634201,635926,1,True,4217.507,4234.757,4217.507,4234.757,17.25,0,0,1725,True,0.01,8.78916405522e-10,0.0099999999984,0.0100000000029,100.0,3,"[0, 1, 2]",,True,commissioning
10,50,48,863,0,normal_tightening,1,[0],True,1737,1345939,1347675,1,True,2344.77,2362.14,2344.77,2362.14,17.37,0,0,1736,True,0.0100057603687,0.000239938543775,0.00999999999976,0.02,99.9424294761,3,"[0, 1, 2]",,True,commissioning
10,50,49,1639,0,normal_tightening,1,[0],True,1532,2538662,2540193,1,True,4347.501,4362.811,4347.501,4362.811,15.31,0,0,1531,True,0.01,0.0,0.0099999999984,0.0100000000011,100.0,3,"[0, 1, 2]",,True,commissioning
10,50,50,2278,0,normal_tightening,1,[0],True,1320,3527226,3528545,1,True,14649.04,14662.23,14649.04,14662.23,13.19,0,0,1319,True,0.01,0.0,0.00999999999476,0.0100000000057,100.0,3,"[0, 1, 2]",,True,commissioning
10,100,1,3630,0,normal_tightening,1,[0],True,1746,5509395,5511140,1,True,17239.69,17257.14,17239.69,17257.14,17.45,0,0,1745,True,0.01,0.0,0.0099999999984,0.010000000002,100.0,3,"[0, 1, 2]",,True,commissioning
10,100,2,1159,0,normal_tightening,1,[0],True,1684,1793854,1795537,1,True,7836.904,7853.804,7836.904,7853.804,16.9,0,0,1683,True,0.0100415923945,0.000943151986627,0.00999999999749,0.04,99.5857988166,3,"[0, 1, 2]",,True,commissioning
10,100,3,1376,0,normal_tightening,1,[0],True,1662,2133639,2135300,1,True,8422.064,8439.074,8422.064,8439.074,17.01,0,0,1661,True,0.0102408187839,0.0016828047182,0.0099999999984,0.0399999999991,97.6484420929,3,"[0, 1, 2]",,True,commissioning
10,100,4,3926,0,normal_tightening,1,[0],True,1541,5979960,5981500,1,True,2613.5,2628.9,2613.5,2628.9,15.4,0,0,1540,True,0.01,0.0,0.00999999999976,0.0100000000002,100.0,3,"[0, 1, 2]",,True,commissioning
10,100,5,3998,0,normal_tightening,1,[0],True,1713,6092940,6094652,1,True,19383.341,19400.461,19383.341,19400.461,17.12,0,0,1712,True,0.01,5.20625146455e-10,0.00999999999476,0.0100000000057,100.0,3,"[0, 1, 2]",,True,commissioning
10,100,6,513,0,normal_tightening,1,[0],True,1368,805151,806518,1,True,6355.685,6369.355,6355.685,6369.355,13.67,0,0,1367,True,0.01,0.0,0.00999999999749,0.0100000000029,100.0,3,"[0, 1, 2]",,True,commissioning
10,100,7,687,0,normal_tightening,1,[0],True,1526,1070104,1071629,1,True,14771.041,14786.311,14771.041,14786.311,15.27,0,0,1525,True,0.0100131147541,0.000361905435499,0.0099999999984,0.0200000000023,99.8690242305,3,"[0, 1, 2]",,True,commissioning
10,100,8,1388,0,normal_tightening,1,[0],True,1704,2153803,2155506,1,True,8624.684,8641.714,8624.684,8641.714,17.03,0,0,1703,True,0.01,6.78812141396e-10,0.0099999999984,0.010000000002,100.0,3,"[0, 1, 2]",,True,commissioning
10,100,9,3454,0,normal_tightening,1,[0],True,1753,5245658,5247410,1,True,1017.704,1035.224,1017.704,1035.224,17.52,0,0,1752,True,0.01,1.51787009211e-09,0.00999999999976,0.0100000000004,100.0,3,"[0, 1, 2]",,True,commissioning
10,100,10,2468,0,normal_tightening,1,[0],True,1477,3830444,3831920,1,True,9512.339,9527.099,9512.339,9527.099,14.76,0,0,1476,True,0.01,0.0,0.0099999999984,0.0100000000002,100.0,3,"[0, 1, 2]",,True,commissioning
10,100,11,831,0,normal_tightening,1,[0],True,1334,1293803,1295136,1,True,1821.92,1835.25,1821.92,1835.25,13.33,0,0,1333,True,0.01,1.27526595608e-09,0.00999999999999,0.0100000000002,100.0,3,"[0, 1, 2]",,True,commissioning
10,100,12,697,0,normal_tightening,1,[0],True,1978,1086179,1088156,1,True,15226.424,15246.194,15226.424,15246.194,19.77,0,0,1977,True,0.01,1.12266870693e-09,0.00999999999658,0.0100000000039,100.0,3,"[0, 1, 2]",,True,commissioning
10,100,13,803,0,normal_tightening,1,[0],True,1643,1250623,1252265,1,True,17322.267,17338.697,17322.267,17338.697,16.43,0,0,1642,True,0.010006090134,0.000246706810005,0.00999999999476,0.0200000000004,99.9391357273,2,"[1, 2]",,True,commissioning
10,100,14,2780,0,normal_tightening,1,[0],True,1483,4312347,4313829,1,True,9176.214,9191.034,9176.214,9191.034,14.82,0,0,1482,True,0.01,0.0,0.0099999999984,0.0100000000002,100.0,3,"[0, 1, 2]",,True,commissioning
10,100,15,3658,0,normal_tightening,1,[0],True,1692,5553526,5555217,1,True,17681.0,17697.91,17681.0,17697.91,16.91,0,0,1691,True,0.01,3.49245965481e-10,0.00999999999476,0.0100000000057,100.0,3,"[0, 1, 2]",,True,commissioning
10,100,16,1243,0,normal_tightening,1,[0],True,1794,1925965,1927758,1,True,9720.115,9738.045,9720.115,9738.045,17.93,0,0,1793,True,0.01,1.03472201355e-09,0.0099999999984,0.0100000000002,100.0,2,"[1, 2]",,True,commissioning
10,100,17,80,0,normal_tightening,1,[0],True,1720,123434,125153,1,True,22419.39,22436.76,22419.39,22436.76,17.37,0,0,1719,True,0.0101047120419,0.00101791738717,0.0099999999984,0.0200000000004,98.96373057,3,"[0, 1, 2]",,True,commissioning
10,100,18,1627,0,normal_tightening,1,[0],True,1266,2520810,2522075,1,True,4168.941,4181.591,4168.941,4181.591,12.65,0,0,1265,True,0.01,0.0,0.0099999999984,0.0100000000011,100.0,3,"[0, 1, 2]",,True,commissioning
10,100,19,3294,0,normal_tightening,1,[0],True,1471,5008498,5009968,1,True,10466.24,10481.32,10466.24,10481.32,15.08,0,0,1470,True,0.0102585034014,0.00225903608177,0.0099999999984,0.0499999999993,97.4801061008,2,"[1, 2]",,True,commissioning
10,100,20,3456,0,normal_tightening,1,[0],True,1764,5249134,5250897,1,True,1052.464,1070.094,1052.464,1070.094,17.63,0,0,1763,True,0.01,1.52232786997e-09,0.00999999999976,0.0100000000004,100.0,3,"[0, 1, 2]",,True,commissioning
10,100,21,789,0,normal_tightening,1,[0],True,1310,1229403,1230712,1,True,17105.797,17119.667,17105.797,17119.667,13.87,0,0,1309,True,0.0105958747135,0.00314352593873,0.00999999999476,0.0400000000009,94.3763518385,3,"[0, 1, 2]",,True,commissioning
