seed,commissioning_n,selection_rank,sample_nr,label,label_name,unique_label_count,labels_json,has_single_label,row_count,first_global_row,last_global_row,contiguous_segment_count,rows_are_contiguous,first_timestamp,last_timestamp,minimum_timestamp,maximum_timestamp,duration_seconds,timestamp_decrease_count,timestamp_equal_count,positive_delta_count,timestamps_monotonic_nondecreasing,mean_positive_delta_seconds,std_positive_delta_seconds,minimum_positive_delta_seconds,maximum_positive_delta_seconds,estimated_sampling_rate_hz,runtime_state_count,runtime_states_json,exclusion_reason,protocol_eligible,partition
13,100,5,3180,0,normal_tightening,1,[0],True,1721,4847901,4849621,1,True,14882.605,14899.895,14882.605,14899.895,17.29,0,0,1720,True,0.0100523255814,0.0016166450146,0.00999999999476,0.0699999999997,99.4794679005,3,"[0, 1, 2]",,True,commissioning
13,100,6,3152,0,normal_tightening,1,[0],True,1681,4809173,4810853,1,True,14173.278,14190.578,14173.278,14190.578,17.3,0,0,1680,True,0.0102976190476,0.00327791949807,0.0099999999984,0.0799999999999,97.1098265896,3,"[0, 1, 2]",,True,commissioning
13,100,7,2506,0,normal_tightening,1,[0],True,1645,3893761,3895405,1,True,10146.679,10163.139,10146.679,10163.139,16.46,0,0,1644,True,0.0100121654501,0.000348577829259,0.0099999999984,0.0200000000004,99.8784933171,3,"[0, 1, 2]",,True,commissioning
13,100,8,1627,0,normal_tightening,1,[0],True,1266,2520810,2522075,1,True,4168.941,4181.591,4168.941,4181.591,12.65,0,0,1265,True,0.01,0.0,0.0099999999984,0.0100000000011,100.0,3,"[0, 1, 2]",,True,commissioning
13,100,9,3614,0,normal_tightening,1,[0],True,1184,5484594,5485777,1,True,16991.67,17003.5,16991.67,17003.5,11.83,0,0,1183,True,0.01,1.12266870693e-09,0.0099999999984,0.010000000002,100.0,3,"[0, 1, 2]",,True,commissioning
13,100,10,3850,0,normal_tightening,1,[0],True,1552,5854035,5855586,1,True,23140.683,23156.203,23140.683,23156.203,15.52,0,0,1551,True,0.0100064474533,0.000253836488535,0.0099999999984,0.0200000000004,99.9355670103,2,"[1, 2]",,True,commissioning
13,100,11,2468,0,normal_tightening,1,[0],True,1477,3830444,3831920,1,True,9512.339,9527.099,9512.339,9527.099,14.76,0,0,1476,True,0.01,0.0,0.0099999999984,0.0100000000002,100.0,3,"[0, 1, 2]",,True,commissioning
13,100,12,3332,0,normal_tightening,1,[0],True,1493,5062032,5063524,1,True,11011.55,11027.49,11011.55,11027.49,15.94,0,0,1492,True,0.0106836461126,0.00370698573968,0.0099999999984,0.0500000000011,93.6010037641,3,"[0, 1, 2]",,True,commissioning
13,100,13,929,0,normal_tightening,1,[0],True,1748,1447341,1449088,1,True,3360.44,3377.91,3360.44,3377.91,17.47,0,0,1747,True,0.01,6.37632978038e-10,0.00999999999976,0.0100000000002,100.0,3,"[0, 1, 2]",,True,commissioning
13,100,14,3456,0,normal_tightening,1,[0],True,1764,5249134,5250897,1,True,1052.464,1070.094,1052.464,1070.094,17.63,0,0,1763,True,0.01,1.52232786997e-09,0.00999999999976,0.0100000000004,100.0,3,"[0, 1, 2]",,True,commissioning
13,100,15,1649,0,normal_tightening,1,[0],True,1641,2554190,2555830,1,True,4502.791,4519.191,4502.791,4519.191,16.4,0,0,1640,True,0.01,3.86105942348e-10,0.0099999999984,0.0100000000011,100.0,3,"[0, 1, 2]",,True,commissioning
13,100,16,1639,0,normal_tightening,1,[0],True,1532,2538662,2540193,1,True,4347.501,4362.811,4347.501,4362.811,15.31,0,0,1531,True,0.01,0.0,0.0099999999984,0.0100000000011,100.0,3,"[0, 1, 2]",,True,commissioning
13,100,17,859,0,normal_tightening,1,[0],True,1743,1339263,1341005,1,True,2277.81,2295.26,2277.81,2295.26,17.45,0,0,1742,True,0.0100172215844,0.000535471589774,0.00999999999976,0.0299999999997,99.8280802292,3,"[0, 1, 2]",,True,commissioning
13,100,18,3510,0,normal_tightening,1,[0],True,1729,5327932,5329660,1,True,1874.594,1891.874,1874.594,1891.874,17.28,0,0,1728,True,0.01,1.51339918375e-09,0.00999999999999,0.0100000000002,100.0,3,"[0, 1, 2]",,True,commissioning
13,100,19,1374,0,normal_tightening,1,[0],True,1581,2130355,2131935,1,True,8386.784,8404.884,8386.784,8404.884,18.1,0,0,1580,True,0.0114556962025,0.00871677775263,0.0099999999984,0.100000000002,87.2928176796,2,"[1, 2]",,True,commissioning
13,100,20,1969,0,normal_tightening,1,[0],True,1361,3046585,3047945,1,True,7605.875,7619.535,7605.875,7619.535,13.66,0,0,1360,True,0.0100441176471,0.00101363967856,0.00999999999749,0.04,99.560761347,3,"[0, 1, 2]",,True,commissioning
