seed,commissioning_n,selection_rank,sample_nr,label,label_name,unique_label_count,labels_json,has_single_label,row_count,first_global_row,last_global_row,contiguous_segment_count,rows_are_contiguous,first_timestamp,last_timestamp,minimum_timestamp,maximum_timestamp,duration_seconds,timestamp_decrease_count,timestamp_equal_count,positive_delta_count,timestamps_monotonic_nondecreasing,mean_positive_delta_seconds,std_positive_delta_seconds,minimum_positive_delta_seconds,maximum_positive_delta_seconds,estimated_sampling_rate_hz,runtime_state_count,runtime_states_json,exclusion_reason,protocol_eligible,partition
-1,-1,11,3762,0,normal_tightening,1,[0],True,1683,5716108,5717790,1,True,3370.669,3387.509,3370.669,3387.509,16.84,0,0,1682,True,0.0100118906064,0.000344622514772,0.00999999999885,0.02,99.8812351544,3,"[0, 1, 2]",,True,calibration
-1,-1,12,3634,0,normal_tightening,1,[0],True,1755,5516069,5517823,1,True,17306.43,17323.97,17306.43,17323.97,17.54,0,0,1754,True,0.01,0.0,0.0099999999984,0.010000000002,100.0,3,"[0, 1, 2]",,True,calibration
-1,-1,13,1454,0,normal_tightening,1,[0],True,1473,2260806,2262278,1,True,10254.735,10269.505,10254.735,10269.505,14.77,0,0,1472,True,0.0100339673913,0.000581824827054,0.0099999999984,0.0200000000004,99.6614759648,3,"[0, 1, 2]",,True,calibration
-1,-1,14,42,0,normal_tightening,1,[0],True,1750,60760,62509,1,True,21792.0,21809.66,21792.0,21809.66,17.66,0,0,1749,True,0.0100971983991,0.000981089426026,0.0099999999984,0.0200000000004,99.0373725934,3,"[0, 1, 2]",,True,calibration
-1,-1,15,3862,0,normal_tightening,1,[0],True,1537,5875091,5876627,1,True,24373.629,24388.989,24373.629,24388.989,15.36,0,0,1536,True,0.01,4.93908380987e-10,0.0099999999984,0.010000000002,100.0,3,"[0, 1, 2]",,True,calibration
-1,-1,16,3834,0,normal_tightening,1,[0],True,1543,5830056,5831598,1,True,22900.863,22916.283,22900.863,22916.283,15.42,0,0,1542,True,0.01,4.65661287308e-10,0.0099999999984,0.010000000002,100.0,2,"[1, 2]",,True,calibration
-1,-1,17,1987,0,normal_tightening,1,[0],True,1328,3074202,3075529,1,True,8733.102,8746.552,8733.102,8746.552,13.45,0,0,1327,True,0.0101356443105,0.00122014737891,0.0099999999984,0.0299999999988,98.6617100372,3,"[0, 1, 2]",,True,calibration
-1,-1,18,353,0,normal_tightening,1,[0],True,1371,554503,555873,1,True,2823.05,2836.77,2823.05,2836.77,13.72,0,0,1370,True,0.0100145985401,0.000381801367316,0.00999999999976,0.02,99.8542274052,3,"[0, 1, 2]",,True,calibration
-1,-1,19,811,0,normal_tightening,1,[0],True,1532,1264302,1265833,1,True,17460.267,17475.577,17460.267,17475.577,15.31,0,0,1531,True,0.01,6.48173080155e-10,0.00999999999476,0.0100000000057,100.0,3,"[0, 1, 2]",,True,calibration
-1,-1,20,2360,0,normal_tightening,1,[0],True,1207,3655099,3656305,1,True,6464.368,6476.458,6464.368,6476.458,12.09,0,0,1206,True,0.0100248756219,0.000643408813761,0.00999999999658,0.0300000000016,99.7518610422,3,"[0, 1, 2]",,True,calibration
-1,-1,21,3950,0,normal_tightening,1,[0],True,1704,6017983,6019686,1,True,18546.185,18563.215,18546.185,18563.215,17.03,0,0,1703,True,0.01,0.0,0.0099999999984,0.010000000002,100.0,3,"[0, 1, 2]",,True,calibration
-1,-1,22,1925,0,normal_tightening,1,[0],True,1524,2979146,2980669,1,True,6930.645,6945.875,6930.645,6945.875,15.23,0,0,1523,True,0.01,3.29272253991e-10,0.00999999999749,0.0100000000029,100.0,3,"[0, 1, 2]",,True,calibration
-1,-1,23,2057,0,normal_tightening,1,[0],True,1691,3179678,3181368,1,True,19171.587,19188.527,19171.587,19188.527,16.94,0,0,1690,True,0.0100236686391,0.000485928169537,0.0099999999984,0.0200000000004,99.7638724912,3,"[0, 1, 2]",,True,calibration
-1,-1,24,3900,0,normal_tightening,1,[0],True,1704,5936748,5938451,1,True,1514.657,1531.687,1514.657,1531.687,17.03,0,0,1703,True,0.01,1.27526595608e-09,0.00999999999931,0.0100000000007,100.0,3,"[0, 1, 2]",,True,calibration
-1,-1,25,2222,0,normal_tightening,1,[0],True,1556,3439980,3441535,1,True,13551.721,13567.271,13551.721,13567.271,15.55,0,0,1555,True,0.01,2.01637252184e-10,0.0099999999984,0.0100000000039,100.0,3,"[0, 1, 2]",,True,calibration
-1,-1,26,323,0,normal_tightening,1,[0],True,1745,510135,511879,1,True,2378.05,2395.49,2378.05,2395.49,17.44,0,0,1744,True,0.01,6.26915694114e-10,0.00999999999976,0.0100000000002,100.0,3,"[0, 1, 2]",,True,calibration
-1,-1,27,2206,0,normal_tightening,1,[0],True,1607,3416109,3417715,1,True,13312.801,13328.861,13312.801,13328.861,16.06,0,0,1606,True,0.01,4.19741412097e-10,0.0099999999984,0.0100000000039,100.0,3,"[0, 1, 2]",,True,calibration
-1,-1,28,359,0,normal_tightening,1,[0],True,1703,563377,565079,1,True,2911.85,2928.88,2911.85,2928.88,17.03,0,0,1702,True,0.0100058754407,0.000242321864011,0.00999999999976,0.02,99.941280094,3,"[0, 1, 2]",,True,calibration
-1,-1,29,3266,0,normal_tightening,1,[0],True,1260,4963697,4964956,1,True,9913.26,9926.53,9913.26,9926.53,13.27,0,0,1259,True,0.0105401111994,0.00306569897965,0.0099999999984,0.0599999999995,94.8756593821,3,"[0, 1, 2]",,True,calibration
-1,-1,30,2934,0,normal_tightening,1,[0],True,1699,4519194,4520892,1,True,6711.558,6728.548,6711.558,6728.548,16.99,0,0,1698,True,0.0100058892815,0.000242606948403,0.00999999999658,0.0199999999977,99.9411418481,3,"[0, 1, 2]",,True,calibration
-1,-1,31,331,0,normal_tightening,1,[0],True,1683,522431,524113,1,True,2501.33,2518.52,2501.33,2518.52,17.19,0,0,1682,True,0.0102199762188,0.0016208013166,0.00999999999976,0.0300000000002,97.8475858057,3,"[0, 1, 2]",,True,calibration
-1,-1,32,785,0,normal_tightening,1,[0],True,1516,1222850,1224365,1,True,17039.897,17055.107,17039.897,17055.107,15.21,0,0,1515,True,0.0100396039604,0.000725592400452,0.00999999999476,0.0299999999988,99.6055226825,3,"[0, 1, 2]",,True,calibration
-1,-1,33,2652,0,normal_tightening,1,[0],True,1213,4127593,4128805,1,True,27635.41,27647.54,27635.41,27647.54,12.13,0,0,1212,True,0.0100082508251,0.000287123970993,0.0099999999984,0.0200000000004,99.9175597692,2,"[1, 2]",,True,calibration
-1,-1,34,3544,0,normal_tightening,1,[0],True,1218,5380433,5381650,1,True,2399.704,2411.874,2399.704,2411.874,12.17,0,0,1217,True,0.01,0.0,0.00999999999976,0.0100000000002,100.0,2,"[1, 2]",,True,calibration
-1,-1,35,104,0,normal_tightening,1,[0],True,1730,165591,167320,1,True,22841.82,22859.12,22841.82,22859.12,17.3,0,0,1729,True,0.01000578369,0.000240423478215,0.0099999999984,0.0200000000004,99.9421965318,3,"[0, 1, 2]",,True,calibration
-1,-1,36,1591,0,normal_tightening,1,[0],True,1296,2466398,2467693,1,True,3312.945,3325.895,3312.945,3325.895,12.95,0,0,1295,True,0.01,0.0,0.00999999999976,0.0100000000002,100.0,3,"[0, 1, 2]",,True,calibration
-1,-1,37,98,0,normal_tightening,1,[0],True,2228,154934,157161,1,True,22734.88,22757.37,22734.88,22757.37,22.49,0,0,2227,True,0.0100987876066,0.00103340407892,0.0099999999984,0.0299999999988,99.0217874611,2,"[1, 2]",,True,calibration
-1,-1,38,2744,0,normal_tightening,1,[0],True,1763,4265824,4267586,1,True,8710.984,8728.604,8710.984,8728.604,17.62,0,0,1762,True,0.01,7.54457514082e-10,0.0099999999984,0.010000000002,100.0,3,"[0, 1, 2]",,True,calibration
-1,-1,39,3548,0,normal_tightening,1,[0],True,1494,5384928,5386421,1,True,2444.674,2459.614,2444.674,2459.614,14.94,0,0,1493,True,0.0100066979236,0.000258716783868,0.00999999999976,0.02,99.9330655957,3,"[0, 1, 2]",,True,calibration
-1,-1,40,303,0,normal_tightening,1,[0],True,1853,476363,478215,1,True,2039.06,2057.63,2039.06,2057.63,18.57,0,0,1852,True,0.0100269978402,0.000518892588458,0.00999999999976,0.0200000000002,99.7307485191,2,"[1, 2]",,True,calibration
-1,-1,41,187,0,normal_tightening,1,[0],True,1848,294717,296564,1,True,19305.217,19323.687,19305.217,19323.687,18.47,0,0,1847,True,0.01,0.0,0.0099999999984,0.010000000002,100.0,3,"[0, 1, 2]",,True,calibration
-1,-1,42,2043,0,normal_tightening,1,[0],True,1263,3160532,3161794,1,True,18980.097,18992.717,18980.097,18992.717,12.62,0,0,1262,True,0.01,3.9809371384e-05,0.00900000000183,0.0109999999986,100.0,3,"[0, 1, 2]",,True,calibration
-1,-1,43,305,0,normal_tightening,1,[0],True,2377,479978,482354,1,True,2075.26,2099.03,2075.26,2099.03,23.77,0,0,2376,True,0.0100042087542,0.000205109308606,0.00999999999976,0.02,99.9579301641,3,"[0, 1, 2]",,True,calibration
-1,-1,44,3984,0,normal_tightening,1,[0],True,1723,6071541,6073263,1,True,19169.331,19186.561,19169.331,19186.561,17.23,0,0,1722,True,0.0100058072009,0.000240911364851,0.00999999999476,0.0200000000004,99.9419616947,3,"[0, 1, 2]",,True,calibration
-1,-1,45,337,0,normal_tightening,1,[0],True,1749,532179,533927,1,True,2599.69,2617.17,2599.69,2617.17,17.48,0,0,1748,True,0.01,6.48173080155e-10,0.00999999999976,0.0100000000002,100.0,3,"[0, 1, 2]",,True,calibration
-1,-1,46,295,0,normal_tightening,1,[0],True,1856,463267,465122,1,True,1907.91,1926.49,1907.91,1926.49,18.58,0,0,1855,True,0.0100161725067,0.000518922180103,0.00999999999999,0.03,99.8385360603,3,"[0, 1, 2]",,True,calibration
-1,-1,47,3258,0,normal_tightening,1,[0],True,1449,4953713,4955161,1,True,9810.78,9825.26,9810.78,9825.26,14.48,0,0,1448,True,0.01,0.0,0.0099999999984,0.0100000000002,100.0,3,"[0, 1, 2]",,True,calibration
-1,-1,48,3192,0,normal_tightening,1,[0],True,1704,4861857,4863560,1,True,15023.915,15040.945,15023.915,15040.945,17.03,0,0,1703,True,0.01,9.24017971055e-10,0.00999999999476,0.0100000000057,100.0,3,"[0, 1, 2]",,True,calibration
-1,-1,49,569,0,normal_tightening,1,[0],True,1417,890950,892366,1,True,7213.895,7228.055,7213.895,7228.055,14.16,0,0,1416,True,0.01,0.0,0.00999999999749,0.010000000002,100.0,2,"[1, 2]",,True,calibration
-1,-1,50,3480,0,normal_tightening,1,[0],True,1501,5286863,5288363,1,True,1463.884,1478.884,1463.884,1478.884,15.0,0,0,1500,True,0.01,1.3222238854e-09,0.00999999999954,0.0100000000007,100.0,3,"[0, 1, 2]",,True,calibration
-1,-1,51,193,0,normal_tightening,1,[0],True,1681,304343,306023,1,True,19401.527,19418.327,19401.527,19418.327,16.8,0,0,1680,True,0.01,6.90065558843e-05,0.00800000000163,0.0119999999988,100.0,2,"[1, 2]",,True,calibration
-1,-1,52,3536,0,normal_tightening,1,[0],True,1757,5368872,5370628,1,True,2284.014,2301.584,2284.014,2301.584,17.57,0,0,1756,True,0.0100056947608,0.000238569021249,0.00999999999976,0.02,99.9430848036,3,"[0, 1, 2]",,True,calibration
-1,-1,53,3642,0,normal_tightening,1,[0],True,1318,5529136,5530453,1,True,17437.1,17450.27,17437.1,17450.27,13.17,0,0,1317,True,0.01,9.94652945702e-10,0.0099999999984,0.010000000002,100.0,3,"[0, 1, 2]",,True,calibration
-1,-1,54,993,0,normal_tightening,1,[0],True,1466,1542973,1544438,1,True,1806.684,1821.334,1806.684,1821.334,14.65,0,0,1465,True,0.01,1.37251640234e-09,0.00999999999999,0.0100000000002,100.0,3,"[0, 1, 2]",,True,calibration
-1,-1,55,3790,0,normal_tightening,1,[0],True,1389,5759180,5760568,1,True,19808.937,19822.817,19808.937,19822.817,13.88,0,0,1388,True,0.01,8.47516335696e-10,0.0099999999984,0.010000000002,100.0,3,"[0, 1, 2]",,True,calibration
-1,-1,56,3316,0,normal_tightening,1,[0],True,1411,5040545,5041955,1,True,10791.45,10805.71,10791.45,10805.71,14.26,0,0,1410,True,0.0101134751773,0.00145422933492,0.0099999999984,0.0499999999993,98.8779803647,3,"[0, 1, 2]",,True,calibration
-1,-1,57,2436,0,normal_tightening,1,[0],True,1565,3777832,3779396,1,True,8551.289,8566.929,8551.289,8566.929,15.64,0,0,1564,True,0.01,2.85158136718e-10,0.0099999999984,0.010000000002,100.0,3,"[0, 1, 2]",,True,calibration
-1,-1,58,3938,0,normal_tightening,1,[0],True,1612,5999968,6001579,1,True,2813.65,2829.76,2813.65,2829.76,16.11,0,0,1611,True,0.01,2.85158136718e-10,0.00999999999976,0.0100000000002,100.0,3,"[0, 1, 2]",,True,calibration
-1,-1,59,2514,0,normal_tightening,1,[0],True,1524,3907481,3909004,1,True,10283.989,10299.229,10283.989,10299.229,15.24,0,0,1523,True,0.0100065659882,0.000256157704583,0.0099999999984,0.0200000000004,99.9343832021,2,"[1, 2]",,True,calibration
-1,-1,60,1111,0,normal_tightening,1,[0],True,1363,1721183,1722545,1,True,4470.741,4484.361,4470.741,4484.361,13.62,0,0,1362,True,0.01,0.0,0.0099999999984,0.0100000000011,100.0,2,"[1, 2]",,True,calibration
-1,-1,61,1711,0,normal_tightening,1,[0],True,1412,2650058,2651469,1,True,15260.824,15274.944,15260.824,15274.944,14.12,0,0,1411,True,0.0100070871722,0.000266123080833,0.00999999999658,0.0199999999986,99.9291784702,3,"[0, 1, 2]",,True,calibration
-1,-1,62,2494,0,normal_tightening,1,[0],True,1377,3874715,3876091,1,True,9955.689,9969.449,9955.689,9969.449,13.76,0,0,1376,True,0.01,0.0,0.0099999999984,0.0100000000002,100.0,3,"[0, 1, 2]",,True,calibration
-1,-1,63,1697,0,normal_tightening,1,[0],True,1422,2627274,2628695,1,True,14738.341,14752.551,14738.341,14752.551,14.21,0,0,1421,True,0.01,0.0,0.0099999999984,0.0100000000039,100.0,3,"[0, 1, 2]",,True,calibration
-1,-1,64,92,0,normal_tightening,1,[0],True,1724,144064,145787,1,True,22625.96,22643.22,22625.96,22643.22,17.26,0,0,1723,True,0.0100174114916,0.000416907370741,0.0099999999984,0.0200000000004,99.8261877173,3,"[0, 1, 2]",,True,calibration
-1,-1,65,4042,0,normal_tightening,1,[0],True,1738,6164706,6166443,1,True,16236.76,16254.16,16236.76,16254.16,17.4,0,0,1737,True,0.0100172711572,0.000415226779965,0.00999999999476,0.0200000000004,99.8275862069,3,"[0, 1, 2]",,True,calibration
-1,-1,66,2055,0,normal_tightening,1,[0],True,1801,3176456,3178256,1,True,19139.367,19157.367,19139.367,19157.367,18.0,0,0,1800,True,0.01,3.3333333394e-05,0.0089999999982,0.0110000000022,100.0,3,"[0, 1, 2]",,True,calibration
-1,-1,67,1937,0,normal_tightening,1,[0],True,1378,2999166,3000543,1,True,7130.975,7144.745,7130.975,7144.745,13.77,0,0,1377,True,0.01,0.0,0.00999999999749,0.0100000000029,100.0,3,"[0, 1, 2]",,True,calibration
-1,-1,68,273,0,normal_tightening,1,[0],True,1777,431941,433717,1,True,21617.628,21635.388,21617.628,21635.388,17.76,0,0,1776,True,0.01,0.0,0.00999999999476,0.010000000002,100.0,3,"[0, 1, 2]",,True,calibration
-1,-1,69,2005,0,normal_tightening,1,[0],True,1410,3101743,3103152,1,True,9013.082,9027.982,9013.082,9027.982,14.9,0,0,1409,True,0.0105748757984,0.00424868790361,0.0099999999984,0.0799999999999,94.5637583893,3,"[0, 1, 2]",,True,calibration
-1,-1,70,3888,0,normal_tightening,1,[0],True,1351,5916544,5917894,1,True,1312.617,1326.117,1312.617,1326.117,13.5,0,0,1350,True,0.01,1.02815228355e-09,0.00999999999954,0.0100000000004,100.0,3,"[0, 1, 2]",,True,calibration
-1,-1,71,3904,0,normal_tightening,1,[0],True,1545,5943804,5945348,1,True,1585.217,1600.657,1585.217,1600.657,15.44,0,0,1544,True,0.01,1.2098235131e-09,0.00999999999931,0.0100000000007,100.0,3,"[0, 1, 2]",,True,calibration
-1,-1,72,2246,0,normal_tightening,1,[0],True,1574,3477019,3478592,1,True,14146.19,14161.92,14146.19,14161.92,15.73,0,0,1573,True,0.01,5.20625146455e-10,0.00999999999476,0.0100000000057,100.0,3,"[0, 1, 2]",,True,calibration
-1,-1,73,3424,0,normal_tightening,1,[0],True,1339,5203441,5204779,1,True,12523.902,12537.292,12523.902,12537.292,13.39,0,0,1338,True,0.0100074738416,0.000273281095657,0.0099999999984,0.0200000000004,99.925317401,3,"[0, 1, 2]",,True,calibration
-1,-1,74,3018,0,normal_tightening,1,[0],True,1743,4632786,4634528,1,True,7851.838,7869.738,7851.838,7869.738,17.9,0,0,1742,True,0.0102755453502,0.00225622473972,0.00999999999658,0.0400000000018,97.3184357542,3,"[0, 1, 2]",,True,calibration
-1,-1,75,2852,0,normal_tightening,1,[0],True,1758,4411308,4413065,1,True,10165.824,10183.394,10165.824,10183.394,17.57,0,0,1757,True,0.01,9.59985336665e-10,0.0099999999984,0.0100000000002,100.0,3,"[0, 1, 2]",,True,calibration
-1,-1,76,2268,0,normal_tightening,1,[0],True,1557,3513118,3514674,1,True,14507.28,14522.85,14507.28,14522.85,15.57,0,0,1556,True,0.0100064267352,0.000253428588098,0.00999999999476,0.0200000000004,99.9357739242,3,"[0, 1, 2]",,True,calibration
-1,-1,77,3876,0,normal_tightening,1,[0],True,1544,5898794,5900337,1,True,1135.117,1150.547,1135.117,1150.547,15.43,0,0,1543,True,0.01,1.35262380804e-09,0.00999999999954,0.0100000000004,100.0,3,"[0, 1, 2]",,True,calibration
-1,-1,78,701,0,normal_tightening,1,[0],True,1495,1092469,1093963,1,True,15289.374,15304.354,15289.374,15304.354,14.98,0,0,1494,True,0.0100267737617,0.000633158425191,0.00999999999658,0.0300000000007,99.7329773031,3,"[0, 1, 2]",,True,calibration
-1,-1,79,415,0,normal_tightening,1,[0],True,1760,651616,653375,1,True,5031.137,5048.727,5031.137,5048.727,17.59,0,0,1759,True,0.01,1.02154030318e-09,0.0099999999984,0.0100000000029,100.0,3,"[0, 1, 2]",,True,calibration
-1,-1,80,122,0,normal_tightening,1,[0],True,1775,195806,197580,1,True,23144.19,23161.94,23144.19,23161.94,17.75,0,0,1774,True,0.0100056369786,0.000237356293851,0.0099999999984,0.0199999999968,99.9436619718,3,"[0, 1, 2]",,True,calibration
-1,-1,81,1135,0,normal_tightening,1,[0],True,1757,1756174,1757930,1,True,7458.814,7476.374,7458.814,7476.374,17.56,0,0,1756,True,0.01,4.35586248847e-10,0.00999999999749,0.0100000000039,100.0,3,"[0, 1, 2]",,True,calibration
-1,-1,82,3436,0,normal_tightening,1,[0],True,1255,5221251,5222505,1,True,773.614,786.164,773.614,786.164,12.55,0,0,1254,True,0.0100079744817,0.00028227862872,0.00999999999976,0.0200000000001,99.9203187251,3,"[0, 1, 2]",,True,calibration
-1,-1,83,3088,0,normal_tightening,1,[0],True,1771,4725058,4726828,1,True,12975.574,12993.384,12975.574,12993.384,17.81,0,0,1770,True,0.0100621468927,0.00123351590691,0.0099999999984,0.0500000000011,99.3823694554,3,"[0, 1, 2]",,True,calibration
-1,-1,84,3796,0,normal_tightening,1,[0],True,1633,5769020,5770652,1,True,19907.337,19923.667,19907.337,19923.667,16.33,0,0,1632,True,0.010006127451,0.000247461035627,0.0099999999984,0.0200000000004,99.9387630128,3,"[0, 1, 2]",,True,calibration
-1,-1,85,1633,0,normal_tightening,1,[0],True,1569,2529939,2531507,1,True,4260.241,4275.921,4260.241,4275.921,15.68,0,0,1568,True,0.01,0.0,0.0099999999984,0.0100000000011,100.0,3,"[0, 1, 2]",,True,calibration
-1,-1,86,345,0,normal_tightening,1,[0],True,1280,543466,544745,1,True,2712.58,2725.44,2712.58,2725.44,12.86,0,0,1279,True,0.010054730258,0.000925770765635,0.00999999999976,0.0300000000002,99.4556765163,3,"[0, 1, 2]",,True,calibration
-1,-1,87,519,0,normal_tightening,1,[0],True,1512,813920,815431,1,True,6443.395,6458.505,6443.395,6458.505,15.11,0,0,1511,True,0.01,3.86105942348e-10,0.00999999999749,0.0100000000029,100.0,2,"[1, 2]",,True,calibration
-1,-1,88,62,0,normal_tightening,1,[0],True,1751,92505,94255,1,True,22109.74,22127.24,22109.74,22127.24,17.5,0,0,1750,True,0.01,0.0,0.0099999999984,0.010000000002,100.0,3,"[0, 1, 2]",,True,calibration
-1,-1,89,4018,0,normal_tightening,1,[0],True,1702,6126622,6128323,1,True,19720.171,19737.181,19720.171,19737.181,17.01,0,0,1701,True,0.01,5.46036260182e-10,0.00999999999476,0.0100000000057,100.0,3,"[0, 1, 2]",,True,calibration
-1,-1,90,1619,0,normal_tightening,1,[0],True,1391,2508779,2510169,1,True,4048.631,4062.531,4048.631,4062.531,13.9,0,0,1390,True,0.01,0.0,0.00999999999976,0.0100000000002,100.0,3,"[0, 1, 2]",,True,calibration
-1,-1,91,299,0,normal_tightening,1,[0],True,1718,469869,471586,1,True,1973.97,1991.21,1973.97,1991.21,17.24,0,0,1717,True,0.0100407687828,0.000994201647682,0.00999999999999,0.04,99.5939675174,3,"[0, 1, 2]",,True,calibration
-1,-1,92,447,0,normal_tightening,1,[0],True,1727,704294,706020,1,True,6143.834,6161.094,6143.834,6161.094,17.26,0,0,1726,True,0.01,1.03472201355e-09,0.00999999999749,0.0100000000039,100.0,3,"[0, 1, 2]",,True,calibration
-1,-1,93,2716,0,normal_tightening,1,[0],True,1345,4227385,4228729,1,True,8326.574,8340.014,8326.574,8340.014,13.44,0,0,1344,True,0.01,0.0,0.0099999999984,0.010000000002,100.0,3,"[0, 1, 2]",,True,calibration
-1,-1,94,2666,0,normal_tightening,1,[0],True,1548,4151178,4152725,1,True,27871.65,27887.12,27871.65,27887.12,15.47,0,0,1547,True,0.01,4.50874602679e-10,0.0099999999984,0.010000000002,100.0,2,"[1, 2]",,True,calibration
-1,-1,95,315,0,normal_tightening,1,[0],True,1723,496805,498527,1,True,2244.52,2261.76,2244.52,2261.76,17.24,0,0,1722,True,0.0100116144019,0.000481822729684,0.00999999999976,0.0300000000002,99.8839907193,3,"[0, 1, 2]",,True,calibration
-1,-1,96,2316,0,normal_tightening,1,[0],True,1309,3588139,3589447,1,True,15258.88,15271.96,15258.88,15271.96,13.08,0,0,1308,True,0.01,0.0,0.00999999999476,0.0100000000057,100.0,2,"[1, 2]",,True,calibration
-1,-1,97,613,0,normal_tightening,1,[0],True,1328,957694,959021,1,True,8733.102,8746.552,8733.102,8746.552,13.45,0,0,1327,True,0.0101356443105,0.00122014737891,0.0099999999984,0.0299999999988,98.6617100372,3,"[0, 1, 2]",,True,calibration
-1,-1,98,3600,0,normal_tightening,1,[0],True,1736,5463979,5465714,1,True,3496.733,3514.083,3496.733,3514.083,17.35,0,0,1735,True,0.01,6.16011980703e-10,0.00999999999976,0.0100000000002,100.0,3,"[0, 1, 2]",,True,calibration
-1,-1,99,2216,0,normal_tightening,1,[0],True,1375,3432023,3433397,1,True,13471.991,13485.741,13471.991,13485.741,13.75,0,0,1374,True,0.0100072780204,0.000269679873523,0.0099999999984,0.0199999999986,99.9272727273,3,"[0, 1, 2]",,True,calibration
-1,-1,100,3144,0,normal_tightening,1,[0],True,1299,4799186,4800484,1,True,14071.048,14084.218,14071.048,14084.218,13.17,0,0,1298,True,0.0101463790447,0.00205325627014,0.0099999999984,0.0599999999995,98.5573272589,3,"[0, 1, 2]",,True,calibration
-1,-1,101,2113,0,normal_tightening,1,[0],True,1718,3268557,3270274,1,True,20513.611,20530.781,20513.611,20530.781,17.17,0,0,1717,True,0.01,5.33482024325e-10,0.00999999999476,0.0100000000057,100.0,3,"[0, 1, 2]",,True,calibration
-1,-1,102,44,0,normal_tightening,1,[0],True,1742,63917,65658,1,True,21823.74,21841.16,21823.74,21841.16,17.42,0,0,1741,True,0.0100057438254,0.000239593953078,0.0099999999984,0.0200000000004,99.9425947187,3,"[0, 1, 2]",,True,calibration
-1,-1,103,1239,0,normal_tightening,1,[0],True,1734,1919087,1920820,1,True,9617.215,9634.825,9617.215,9634.825,17.61,0,0,1733,True,0.0101615695326,0.00154836632462,0.0099999999984,0.0400000000009,98.4099943214,2,"[1, 2]",,True,calibration
-1,-1,104,1901,0,normal_tightening,1,[0],True,1472,2941814,2943285,1,True,6557.255,6571.965,6557.255,6571.965,14.71,0,0,1471,True,0.01,1.64636126996e-10,0.00999999999749,0.0100000000029,100.0,3,"[0, 1, 2]",,True,calibration
-1,-1,105,1350,0,normal_tightening,1,[0],True,1712,2095489,2097200,1,True,8035.354,8052.464,8035.354,8052.464,17.11,0,0,1711,True,0.01,3.08005990352e-10,0.00999999999749,0.0100000000039,100.0,3,"[0, 1, 2]",,True,calibration
